Tag,id,Citation_trim,Citation,Class,Order,Family,Genus,Species,SubSpecies,Authority,CommonName,Estimated_area_num,Estimated_area_cat,Units,PopulationLocation,CountryList,Region,DecimalLatitude,DecimalLongitude,SpecificCoordinate,system,biome,realm,Native,Alien,Invasive,Units,SamplingMethod,DataTransformed
NA,5088,Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors,"Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors ."" Northern Prairie Wildlife Research Center Online. 58(7): 6-11.""",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Large,NA,"Missouri slope, North Dakota",United States,North America,46.54917,-102.49139,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,No,Yes,Yes,Number of animals seen per hour,Direct observations from aerial survey,No
Boulanger20041267,4357,Monitoring of grizzly bear population trends and demogaphy using DNA mark-recapture methods in the Owikeno Lake area of British Columbia,"Boulanger, J., S. Himmer, et al. (2004). Monitoring of grizzly bear population trends and demogaphy using DNA mark-recapture methods in the Owikeno Lake area of British Columbia."" Canadian Journal of Zoology 82: 1267-1277.""",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,NA,Small,NA,"Neechanz-Genesee sampling area, Owikeno Lake, British Columbia",Canada,North America,52.36667,-126.75,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Count index,Helicopter surveys,No
NA,3419,Minnesota carnivore population index scent-station survey results  1986-1995," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results  1986-1995."" Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.""",Mammalia,Carnivora,Canidae,Canis,latrans,,"Say, 1823",Coyote,NA,Medium,NA,"North Central Glaciated Plains, Minnesota",United States,North America,44.44694,-96.29611,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No
NA,3489,Minnesota carnivore population index scent-station survey results  1986-1995," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results  1986-1995."" Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.""",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Medium,NA,"North Central Glaciated Plains, Minnesota",United States,North America,44.44694,-96.29611,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No
Stirling2011,8084,Polar Bear Population Status in the Northern Beaufort Sea," Stirling, I., T. L. McDonald, et al. (2007). Polar Bear Population Status in the Northern Beaufort Sea. U. S. D. o. t. Interior, U.S. Geological Survey, Reston, Virginia: 2007.",Mammalia,Carnivora,Ursidae,Ursus,maritimus,,"Phipps, 1774",Polar bear,NA,Medium,NA,Northern beaufort sea population,Canada,North America,75.37972,-125.73556,FALSE,Marine,Unknown,Arctic,Yes,No,No,Population estimate,Modelled estimated during intensive capture years,No
NA,11490,The interactions of predator and hare populations in Finland - a study based on wildlife monitoring counts,"Kauhala, K. and P. Helle (2000). The interactions of predator and hare populations in Finland - a study based on wildlife monitoring counts."" Annales Zoologici Fennici 37(3): 151-160.",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Medium,NA,Northern Finland,Finland,Europe,66.355,25.664167,TRUE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Track index - the number of crossings per 24h per 10km.,Wildlife triangle counts: In Finland there are around 1200  wildlife triangles situated randomly in forested areas. Then the country was split into 29 100km2 squares. Tracks crossing these triangles were counted 1-5 days after snowfall in each square. ,No
NA,508,Distribution and number game animals and grouse birds in East Fennoscandia," Danilov, P., P. Helle, et al. (2002). Distribution and number game animals and grouse birds in East Fennoscandia. . Russian Academy of Science. : 18.",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,NA,Medium,NA,Northern Finland,Finland,Europe,68.43333,26.58333,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Tracks per 10km,Unknown,No
NA,10778,"Der Braunbär in Österreich III: Aktueller Status, Lebensraum und Strategien für die Zukunft"," Rauer, G., J. Laass, et al. (2005). Der Braunbär in Österreich III: Aktueller Status, Lebensraum und Strategien für die Zukunft. Wien, Umweltbundesamt.",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,NA,Medium,NA,"Northern Kalkalpen (Limestone Alps) in the states of Steiermark, Unterösterreich and Oberösterreich (Styria, Lower and Upper Austria)",Austria,Europe,47.73333,14.73333,FALSE,Terrestrial,Temperate coniferous forests,Palearctic,Yes,No,No,Minimum number of individuals,Reports of random encounters tracks and damage caused and genotyping of hair and faeces samples,No
NA,509,Distribution and number game animals and grouse birds in East Fennoscandia," Danilov, P., P. Helle, et al. (2002). Distribution and number game animals and grouse birds in East Fennoscandia. . Russian Academy of Science. : 18.",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,NA,Medium,NA,Northern Karelia,Russian Federation,Asia,65.82333,32.20167,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Tracks per 10km,Unknown,No
NA,3416,Minnesota carnivore population index scent-station survey results  1986-1995," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results  1986-1995."" Northern Prairie Biological Resources. from  1986-1995."" Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.""http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.""",Mammalia,Carnivora,Canidae,Canis,latrans,,"Say, 1823",Coyote,NA,Medium,NA,Northern Minnesota and Ontario Peatlands,United States,North America,47.73167,-93.62833,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No
NA,3490,Minnesota carnivore population index scent-station survey results  1986-1995," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results  1986-1995."" Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.""",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Medium,NA,Northern Minnesota and Ontario Peatlands,United States,North America,47.73167,-93.62833,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No
NA,3413,Minnesota carnivore population index scent-station survey results  1986-1995," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results  1986-1995."" Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.""",Mammalia,Carnivora,Canidae,Canis,latrans,,"Say, 1823",Coyote,NA,Medium,NA,Northern Minnesota Drift and Lake Plains,United States,North America,47.955,-94.78639,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No
NA,3491,Minnesota carnivore population index scent-station survey results  1986-1995," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results  1986-1995."" Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.""",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Medium,NA,Northern Minnesota Drift and Lake Plains,United States,North America,47.955,-94.78639,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No
NA,4726,The State of Uganda's Biodiversity 2006," Pomeroy, D. (2006). The State of Uganda's Biodiversity 2006. The State of Uganda's Biodiversity - an analysis of trends, Makerere University Institute of Environment and Natural Resources.| Pomeroy, D. (2009). The State of Uganda's Biodiversity 2009. The State of Uganda's Biodiversity - an analysis of trends, Makerere University Institute of Environment and Natural Resources.",Mammalia,Carnivora,Felidae,Panthera,leo,,"Linnaeus, 1758",African lion / Asiatic lion,NA,Medium,NA,"Northern part of QE National Park, Uganda",Uganda,Africa,-0.25,30.18639,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,Yes,No,No,Number of individuals,Unknown,No
NA,3414,Minnesota carnivore population index scent-station survey results  1986-1995," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results  1986-1995."" Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.""",Mammalia,Carnivora,Canidae,Canis,latrans,,"Say, 1823",Coyote,NA,Medium,NA,"Northern Superior Uplands, Minnesota",United States,North America,47.31667,-92.5475,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No
NA,3492,Minnesota carnivore population index scent-station survey results  1986-1995," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results  1986-1995."" Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.""",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Medium,NA,"Northern Superior Uplands, Minnesota",United States,North America,47.31667,-92.5475,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No
NA,11281,The status of bears and restoration projects on the Korean Peninsula.," Han, S.-H. (2006). The status of bears and restoration projects on the Korean Peninsula.",Mammalia,Carnivora,Ursidae,Ursus,thibetanus,,"(Cuvier, 1823)",Asiatic black bear,NA,Medium,NA,"Obongsan Mountains, Republic of Korea","Korea, Republic Of",Asia,38,127.8,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Individuals,Simple survey (very limited details given in source),No
NA,11282,The status of bears and restoration projects on the Korean Peninsula.," Han, S.-H. (2006). The status of bears and restoration projects on the Korean Peninsula.",Mammalia,Carnivora,Ursidae,Ursus,thibetanus,,"(Cuvier, 1823)",Asiatic black bear,NA,Medium,NA,"Odaesan mountains, Republic of Korea","Korea, Republic Of",Asia,37.78333,128.53333,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Individuals,unknown,No
NA,22762,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,NA,Medium,NA,"Peace, British Columbia",Canada,North America,56.43743,-123.16816,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22828,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Felidae,Puma,concolor,,"(Linnaeus, 1771)",Mountain lion / Puma / Cougar,NA,Medium,NA,"Peace, British Columbia",Canada,North America,56.43743,-123.16816,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22847,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Ursidae,Ursus,americanus,,"Pallas, 1780",American black bear,NA,Medium,NA,"Peace, British Columbia",Canada,North America,56.43743,-123.16816,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,22858,"BC Fish & Wildlife Branch (2017). British Columbia Ungulate Species Regional Population Estimates and Status - Preseason data. Victoria, British Columbia, British Columbia Conservation Data Centre.",,Mammalia,Carnivora,Ursidae,Ursus,arctos,horribilis,"Linnaeus, 1758",Grizzly bear / Brown bear,NA,Medium,NA,"Peace, British Columbia",Canada,North America,56.43743,-123.16816,TRUE,Terrestrial,Temperate coniferous forests,Nearctic,Yes,No,No,Estimated number of individuals,Aerial survey,No
NA,11514,"Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.","FDC Côte d'Or (2011). Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Small,NA,"Pleine de Genlis, Côte-d'Or departement, Bourgogne region",France,Europe,47.233333,5.222222,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Kilometric index (no. of foxes per km),Spring night counts using spotlights along driven census routes,No
NA,123,"The State of Uganda's Biodiversity - an analysis of trends, Makerere University Institute of Environment and Natural Resources."," Arinaitwe, H., D. Pomeroy, et al. (2000). The State of Uganda's Biodiversity 2000. The State of Uganda's Biodiversity - an analysis of trends, Makerere University Institute of Environment and Natural Resources.| Pomeroy, D. (2006). The State of Uganda's Biodiversity 2006. The State of Uganda's Biodiversity - an analysis of trends, Makerere University Institute of Environment and Natural Resources.| Pomeroy, D. (2009). The State of Uganda's Biodiversity 2009. The State of Uganda's Biodiversity - an analysis of trends, Makerere University Institute of Environment and Natural Resources.",Mammalia,Carnivora,Felidae,Panthera,leo,,"Linnaeus, 1758",African lion / Asiatic lion,NA,Small,NA,"QE Conservation Area, Ishasha sector, Uganda",Uganda,Africa,-0.25,30.18639,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,Yes,No,No,Individuals,Unknown,No
NA,124,"The State of Uganda's Biodiversity - an analysis of trends, Makerere University Institute of Environment and Natural Resources."," Arinaitwe, H., D. Pomeroy, et al. (2000). The State of Uganda's Biodiversity 2000. The State of Uganda's Biodiversity - an analysis of trends, Makerere University Institute of Environment and Natural Resources.",Mammalia,Carnivora,Felidae,Panthera,leo,,"Linnaeus, 1758",African lion / Asiatic lion,NA,Small,NA,"QE Conservation Area, Mweya, Uganda",Uganda,Africa,-0.25,30.18639,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,Yes,No,No,Individuals,Unknown,No
NA,125,The State of Uganda's Biodiversity 2002," Pomeroy, D. and P. Mwima (2002). The State of Uganda's Biodiversity 2002. The State of Uganda's Biodiversity - an analysis of trends, Makerere University Institute of Environment and Natural Resources.",Mammalia,Carnivora,Felidae,Panthera,leo,,"Linnaeus, 1758",African lion / Asiatic lion,NA,Small,NA,"QE Conservation Area, Northern sector",Uganda,Africa,-0.25,30.18639,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Afrotropical,Yes,No,No,Individuals,Unknown,No
NA,12912,Social organization and space use of Coyotes in Eastern Canada relative to prey distribution and abundance,"Patterson, B. R. and F. Messier (2001). Social organization and space use of Coyotes in Eastern Canada relative to prey distribution and abundance."" Journal of Mammalogy 82(2): 463-477.""",Mammalia,Carnivora,Canidae,Canis,latrans,,"Say, 1823",Coyote,NA,Small,NA,"Queens County study area, Nova Scotia",Canada,North America,44.333333,-65.25,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Number of individuals per 100 km2,Track counting using ground surveys by snow-mobile or truck after fresh snowfalls.,No
NA,3417,Minnesota carnivore population index scent-station survey results  1986-1995," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results  1986-1995."" Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.""",Mammalia,Carnivora,Canidae,Canis,latrans,,"Say, 1823",Coyote,NA,Large,NA,"Red River Valley, Minnesota",United States,North America,47.71667,-96.55,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No
NA,3493,Minnesota carnivore population index scent-station survey results  1986-1995," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results  1986-1995."" Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.""",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Large,NA,"Red River Valley, Minnesota",United States,North America,47.71667,-96.55,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No
NA,11479,Changes in the density and spatial distribution of red fox dens and cub numbers in central Poland following rabies vaccination,"Goszczyñski, J., M. Misiorowska, et al. (2008). Changes in the density and spatial distribution of red fox dens and cub numbers in central Poland following rabies vaccination."" Acta Theriologica 53(2): 121–127.",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Medium,NA,"Rogów, Central Poland",Poland,Europe,51.8,19.883333,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Mean density (number of  individuals per km2),Driving censuses,No
NA,11517,"Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.","FDC Côte d'Or (2011). Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Small,NA,"Saône-Nacey (area around Auxonne), Côte-d'Or departement, Bourgogne region",France,Europe,47.197222,5.378889,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Kilometric index (no. of foxes per km),Spring night counts using spotlights along driven census routes,No
NA,11015,A monitoring program for the amur tiger: Thirteenth-year report 1998-2010," Wildlife Conservation Society, R. F. E. P. (2010). A monitoring program for the amur tiger: Thirteenth-year report 1998-2010. E. I. Nikolaeva, Wildlife Conservation Society: 1-25.",Mammalia,Carnivora,Felidae,Panthera,tigris,altaica,"Hilzheimer, 1905",Tiger,NA,Medium,NA,"Sandagou, Russian Far East",Russian Federation,Asia,43.8,134.5,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of independent tigers,Expert assessment based on tiger tracks,No
NA,18483,Use of camera-trapping to estimate puma density and influencing factors in central Brazil,"Negröes, N., P. Sarmento, et al. (2010). Use of camera-trapping to estimate puma density and influencing factors in central Brazil."" Journal of Wildlife Management 74(6): 1195-1203.""",Mammalia,Carnivora,Felidae,Puma,concolor,,"(Linnaeus, 1771)",Mountain lion / Puma / Cougar,NA,Small,NA,"Santa Fé Ranch, Araguaia River basin",Brazil,Latin America and Caribbean,-9.566667,-50.35,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Neotropical,Yes,No,No,Relative abundance index (RAI),Camera-trap surveys at 10-22 stations 1-3 km apart.,No
NA,6188,"Coyote population densities, Seville."," Parmenter, R. R., Sevilleta LTER, (2002). Coyote population densities, Sevilleta Long-Term Ecological Research.",Mammalia,Carnivora,Canidae,Canis,latrans,,"Say, 1823",Coyote,NA,Small,NA,"Sevilleta National Wildlife Refuge, USA",United States,North America,34.33639,-106.8075,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,density per km2,Scats survey,No
NA,10691,Censo de la población de lince ibérico 2010," LIFE Naturaleza (2010). Censo de la población de lince ibérico 2010. Conservación y Reintroducción del Lince Ibérico (Lynx pardinus) en Andalucía, Junta de Andalucia: 1-11.",Mammalia,Carnivora,Felidae,Lynx,pardinus,,"Temminck, 1827",Iberian lynx,NA,Medium,NA,"Sierra Morena, Spain",Spain,Europe,38.26667,-4.1,TRUE,Terrestrial,Mediterranean forests  woodlands and scrub,Palearctic,Yes,No,No,Total number of territorial females,Camera trapping,No
NA,11022,A monitoring program for the amur tiger: Thirteenth-year report 1998-2010," Wildlife Conservation Society, R. F. E. P. (2010). A monitoring program for the amur tiger: Thirteenth-year report 1998-2010. E. I. Nikolaeva, Wildlife Conservation Society: 1-25.",Mammalia,Carnivora,Felidae,Panthera,tigris,altaica,"Hilzheimer, 1905",Tiger,NA,Medium,NA,"Sikhote Alin Zapovednik, Russian Far East",Russian Federation,Asia,45.26667,136.2,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of independent tigers,Expert assessment based on tiger tracks,No
NA,604,"Population dynamics of the Amur tiger in Sikhote-Alin Zapovednik, Russia"," Smirnov, E. N. and D. G. Miquelle (1999). Population dynamics of the Amur tiger in Sikhote-Alin Zapovednik, Russia. . Riding the Tiger: Tiger conservation in human-dominated landscapes. J. Seidensticker, S. Christie and P. Jackson. Cambridge., Cambridge University Press.: 61-70.",Mammalia,Carnivora,Felidae,Panthera,tigris,altaica,"Hilzheimer, 1905",Tiger,NA,Medium,NA,"Sikhote-Alin Zapovednik, Russia",Russian Federation,Asia,45.25972,136.18972,TRUE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Number of indidivuals,Survey/estimate,No
Nowak2008,10783,Density and demography of wolf  Canis lupus population in the western-most part of the Polish Carpathian Mountains  1996-2003," Nowak, S., R. W. Myslajek, et al. (2008). Density and demography of wolf  Canis lupus population in the western-most part of the Polish Carpathian Mountains  1996-2003."" Folia Zoologica 57(4): 392-402.""",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,NA,Medium,NA,"Silesian Beskid Mountains and Zywiecki Beskid Mountains, Poland","Poland, Slovakia",Europe,49.63333,19.26667,FALSE,Terrestrial,Temperate coniferous forests,Palearctic,Yes,No,No,Number of wolves,Snow tracking surveys,No
NA,11023,A monitoring program for the amur tiger: Thirteenth-year report 1998-2010," Wildlife Conservation Society, R. F. E. P. (2010). A monitoring program for the amur tiger: Thirteenth-year report 1998-2010. E. I. Nikolaeva, Wildlife Conservation Society: 1-25.",Mammalia,Carnivora,Felidae,Panthera,tigris,altaica,"Hilzheimer, 1905",Tiger,NA,Medium,NA,"Sineya, Russian Far East",Russian Federation,Asia,44.76667,134.31667,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of independent tigers,Expert assessment based on tiger tracks,No
NA,11298,Counting pumas by categorizing physical evidence," McBride, R. T., R. T. McBride, et al. (2008). Counting pumas by categorizing physical evidence."" Southeastern Naturalist 7(3): 381-400.""",Mammalia,Carnivora,Felidae,Puma,concolor,coryi,"(Linnaeus, 1771)",Mountain lion / Puma / Cougar,NA,Medium,NA,South Florida,United States,North America,26.2,-80.9,FALSE,Terrestrial,Flooded grasslands and savannas,Neotropical,Yes,No,No,Annual count/individuals,Frequent consistant track searches,No
NA,8081,"Polar Bear Population Status in Southern Hudson Bay, Canada"," Obbard, M. E., T. L. McDonald, et al. (2007). Polar Bear Population Status in Southern Hudson Bay, Canada. U.S. Department of the Interior, U.S. Geological Survey, Reston, Virginia: 2007.",Mammalia,Carnivora,Ursidae,Ursus,maritimus,,"Phipps, 1774",Polar bear,NA,Medium,NA,Southern Hudson bay population,Canada,North America,56.42278,-83.6375,FALSE,Marine,Unknown,Arctic,Yes,No,No,Number of bears,Estimates during intensive capture years,No
NA,511,Distribution and number game animals and grouse birds in East Fennoscandia," Danilov, P., P. Helle, et al. (2002). Distribution and number game animals and grouse birds in East Fennoscandia. . Russian Academy of Science. : 18.",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,NA,Medium,NA,Southern Karelia,Russian Federation,Asia,61.77028,33.9525,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Tracks per 10km,Unknown,No
NA,3420,Minnesota carnivore population index scent-station survey results  1986-1995," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results  1986-1995."" Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.""",Mammalia,Carnivora,Canidae,Canis,latrans,,"Say, 1823",Coyote,NA,Medium,NA,"Southern Superior Uplands and Western Superior Uplands, Minnesota",United States,North America,46.11639,-93.14583,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No
NA,3494,Minnesota carnivore population index scent-station survey results  1986-1995," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results  1986-1995."" Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.""",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Medium,NA,"Southern Superior Uplands and Western Superior Uplands, Minnesota",United States,North America,46.11639,-93.14583,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No
NA,11275,"ALTA Conservation Update, Amur Leopard and Tiger Alliance"," Arzhanova, T., Caron, M., Christie, S. et al. (2007). ALTA Conservation Update, Amur Leopard and Tiger Alliance: 13.",Mammalia,Carnivora,Felidae,Panthera,pardus,orientalis,"Linnaeus, 1758",Leopard,NA,Medium,NA,South-west Primorye,Russian Federation,Asia,43.05417,131.36833,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Individuals,Snow track counts over transects,No
NA,29,Wild Cats: Status survey and conservation action plan," Nowell, K. and P. Jackson (1996). Wild Cats: Status survey and conservation action plan., IUCN/SSC Cat Specialist Group.: 421pp.",Mammalia,Carnivora,Felidae,Acinonyx,jubatus,,"Schreber, 1775",Cheetah,NA,Large,NA,sub-saharan Africa,"Namibia, Botswana, South Africa, Tanzania, United Republic Of, Kenya",Africa,-10.91417,23.99833,FALSE,Terrestrial,Tropical and subtropical grasslands savannas and shrublands,Afrotropical,Yes,No,No,Number of individuals,Estimate,No
NA,11283,The status of bears and restoration projects on the Korean Peninsula.," Han, S.-H. (2006). The status of bears and restoration projects on the Korean Peninsula.",Mammalia,Carnivora,Ursidae,Ursus,thibetanus,,"(Cuvier, 1823)",Asiatic black bear,NA,Medium,NA,"Taebaeksan Mountains, Republic of Korea","Korea, Republic Of",Asia,38.21667,128.18333,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Individuals,unknown,No
NA,11024,A monitoring program for the amur tiger: Thirteenth-year report 1998-2010," Wildlife Conservation Society, R. F. E. P. (2010). A monitoring program for the amur tiger: Thirteenth-year report 1998-2010. E. I. Nikolaeva, Wildlife Conservation Society: 1-25.",Mammalia,Carnivora,Felidae,Panthera,tigris,altaica,"Hilzheimer, 1905",Tiger,NA,Small,NA,"Terney Hunting Lease, Russian Far East",Russian Federation,Asia,45.41667,136.81667,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of independent tigers,Expert assessment based on tiger tracks,No
